,step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
6010855,444,4,348055.47,348055.47,0.0,0.0,0.0,1
6010856,444,1,348055.47,348055.47,0.0,9391.67,357447.14,1
6010857,444,4,10000000.0,23752520.6,13752520.6,0.0,0.0,1
6010858,444,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
6010859,444,4,10000000.0,13752520.6,3752520.6,0.0,0.0,1
6010860,444,1,10000000.0,10000000.0,0.0,185609.51,10185609.51,1
6010861,444,4,3752520.6,3752520.6,0.0,0.0,0.0,1
6010862,444,1,3752520.6,3752520.6,0.0,1255946.49,5008467.09,1
6010863,444,4,1108140.19,1108140.19,0.0,0.0,0.0,1
6010864,444,1,1108140.19,1108140.19,0.0,625431.56,1733571.75,1
6010865,444,4,1186725.39,1186725.39,0.0,0.0,0.0,1
6010866,444,1,1186725.39,1186725.39,0.0,571163.84,1757889.23,1
6010867,444,4,178616.12,178616.12,0.0,0.0,0.0,1
6010868,444,1,178616.12,178616.12,0.0,0.0,178616.12,1
6010869,444,4,440581.15,440581.15,0.0,0.0,0.0,1
6010870,444,1,440581.15,440581.15,0.0,164645.25,605226.4,1
6010871,444,4,541486.74,541486.74,0.0,0.0,0.0,1
6010872,444,1,541486.74,541486.74,0.0,0.0,541486.74,1
6010879,445,4,100433.21,100433.21,0.0,0.0,0.0,1
6010880,445,1,100433.21,100433.21,0.0,1935472.98,2035906.19,1
6010916,445,4,2277862.67,2277862.67,0.0,0.0,0.0,1
6010917,445,1,2277862.67,2277862.67,0.0,6894555.29,9172417.96,1
6010918,445,4,72901.03,72901.03,0.0,0.0,0.0,1
6010919,445,1,72901.03,72901.03,0.0,0.0,72901.03,1
6010937,446,4,7782452.17,7782452.17,0.0,0.0,0.0,1
6010938,446,1,7782452.17,7782452.17,0.0,0.0,7782452.17,1
6010939,446,4,171878.27,171878.27,0.0,0.0,0.0,1
6010940,446,1,171878.27,171878.27,0.0,217898.19,389776.45,1
6010941,446,4,311487.14,311487.14,0.0,0.0,0.0,1
6010942,446,1,311487.14,311487.14,0.0,753508.71,1064995.85,1
6010943,446,4,2720647.79,2720647.79,0.0,0.0,0.0,1
6010944,446,1,2720647.79,2720647.79,0.0,22803.08,2743450.86,1
6010945,446,4,398041.98,398041.98,0.0,0.0,0.0,1
6010946,446,1,398041.98,398041.98,0.0,422191.28,820233.26,1
6010947,446,4,239095.53,239095.53,0.0,0.0,0.0,1
6010948,446,1,239095.53,239095.53,0.0,65367.32,304462.85,1
6010949,447,4,834592.4,834592.4,0.0,0.0,0.0,1
6010950,447,1,834592.4,834592.4,0.0,236428.35,1071020.75,1
6010951,447,4,219178.49,219178.49,0.0,0.0,0.0,1
6010952,447,1,219178.49,219178.49,0.0,0.0,219178.49,1
6010953,447,4,3339489.46,3339489.46,0.0,0.0,0.0,1
6010954,447,1,3339489.46,3339489.46,0.0,369291.01,3708780.47,1
6010955,447,4,3965182.83,3965182.83,0.0,0.0,0.0,1
6010956,447,1,3965182.83,3965182.83,0.0,199484.14,4164666.97,1
6010957,447,4,155121.58,155121.58,0.0,0.0,0.0,1
6010958,447,1,155121.58,155121.58,0.0,439557.76,594679.34,1
6011024,448,4,14133.69,14133.69,0.0,0.0,0.0,1
6011025,448,1,14133.69,14133.69,0.0,2634011.66,2648145.35,1
6012209,448,4,369505.41,369505.41,0.0,0.0,0.0,1
6012210,448,1,369505.41,369505.41,0.0,141459.77,510965.18,1
6013460,448,4,432544.68,432544.68,0.0,0.0,0.0,1
6013461,448,1,432544.68,432544.68,0.0,0.0,432544.68,1
6013664,449,4,133632.24,133632.24,0.0,0.0,0.0,1
6013665,449,1,133632.24,133632.24,0.0,71836828.02,71970460.27,1
6013692,449,4,166880.54,166880.54,0.0,0.0,0.0,1
6013693,449,1,166880.54,166880.54,0.0,0.0,166880.54,1
6014205,449,4,1965786.11,1965786.11,0.0,0.0,0.0,1
6014206,449,1,1965786.11,1965786.11,0.0,2223.45,1968009.57,1
6014701,450,4,146061.11,146061.11,0.0,0.0,0.0,1
6014702,450,1,146061.11,146061.11,0.0,37501.29,183562.4,1
6014703,450,4,36267.62,36267.62,0.0,0.0,0.0,1
6014704,450,1,36267.62,36267.62,0.0,6310213.47,6346481.09,1
6014705,450,4,21708.13,21708.13,0.0,0.0,0.0,1
6014706,450,1,21708.13,21708.13,0.0,140777.56,162485.7,1
6014707,450,4,422261.63,422261.63,0.0,0.0,0.0,1
6014708,450,1,422261.63,422261.63,0.0,872573.61,1294835.24,1
6014709,450,4,10000000.0,19228514.1,9228514.1,0.0,0.0,1
6014710,450,1,10000000.0,10000000.0,0.0,415882.73,10415882.73,1
6014711,450,4,9228514.1,9228514.1,0.0,0.0,0.0,1
6014712,450,1,9228514.1,9228514.1,0.0,1088377.41,10316891.51,1
6014713,450,4,133057.11,133057.11,0.0,0.0,0.0,1
6014714,450,1,133057.11,133057.11,0.0,27926.24,160983.35,1
6014715,450,4,1463764.35,1463764.35,0.0,0.0,0.0,1
6014716,450,1,1463764.35,1463764.35,0.0,385211.95,1848976.3,1
6015238,451,4,9265.43,9265.43,0.0,0.0,0.0,1
6015239,451,1,9265.43,9265.43,0.0,0.0,9265.43,1
6017066,451,4,475693.24,475693.24,0.0,0.0,0.0,1
6017067,451,1,475693.24,475693.24,0.0,28808.22,504501.46,1
6018489,452,4,63262.94,63262.94,0.0,0.0,0.0,1
6018490,452,1,63262.94,63262.94,0.0,6388249.11,6451512.05,1
6018600,452,4,624015.52,624015.52,0.0,0.0,0.0,1
6018601,452,1,624015.52,624015.52,0.0,0.0,624015.52,1
6018617,452,4,227349.18,227349.18,0.0,0.0,0.0,1
6018618,452,1,227349.18,227349.18,0.0,111961.16,339310.34,1
6018698,452,4,1138384.29,1138384.29,0.0,0.0,0.0,1
6018699,452,1,1138384.29,1138384.29,0.0,0.0,1138384.29,1
6018733,452,4,7578130.45,7578130.45,0.0,0.0,0.0,1
6018734,452,1,7578130.45,7578130.45,0.0,1922837.25,9500967.7,1
6018792,453,4,134725.66,134725.66,0.0,0.0,0.0,1
6018793,453,1,134725.66,134725.66,0.0,0.0,134725.66,1
6018797,453,4,2600970.32,2600970.32,0.0,0.0,0.0,1
6018798,453,1,2600970.32,2600970.32,0.0,2111795.89,4712766.22,1
6018805,453,4,1028486.59,1028486.59,0.0,0.0,0.0,1
6018806,453,1,1028486.59,1028486.59,0.0,1268932.19,2297418.78,1
6018825,453,4,553328.24,553328.24,0.0,0.0,0.0,1
6018826,453,1,553328.24,553328.24,0.0,0.0,553328.24,1
6018857,454,4,1172700.63,1172700.63,0.0,0.0,0.0,1
6018858,454,1,1172700.63,1172700.63,0.0,202614.09,1375314.72,1
6018859,454,4,404185.57,404185.57,0.0,0.0,0.0,1
6018860,454,1,404185.57,404185.57,0.0,113577.26,517762.83,1
6018869,454,4,278577.6,278577.6,0.0,0.0,0.0,1
6018870,454,1,278577.6,278577.6,0.0,124948.07,403525.68,1
6018979,455,4,338083.76,338083.76,0.0,0.0,0.0,1
6018980,455,1,338083.76,338083.76,0.0,788505.46,1126589.22,1
6019087,455,4,7618.49,7618.49,0.0,0.0,0.0,1
6019088,455,1,7618.49,7618.49,0.0,0.0,7618.49,1
6019279,455,4,2108589.59,2108589.59,0.0,0.0,0.0,1
6019280,455,1,2108589.59,2108589.59,0.0,0.0,2108589.59,1
6019392,455,4,542222.77,542222.77,0.0,0.0,0.0,1
6019393,455,1,542222.77,542222.77,0.0,459408.41,1001631.17,1
6019407,455,4,332.36,332.36,0.0,0.0,0.0,1
6019408,455,1,332.36,332.36,0.0,195086.54,195418.9,1
6019698,456,4,448266.86,448266.86,0.0,0.0,0.0,1
6019699,456,1,448266.86,448266.86,0.0,47028.83,495295.7,1
6019700,456,4,4017972.88,4017972.88,0.0,0.0,0.0,1
6019701,456,1,4017972.88,4017972.88,0.0,0.0,4017972.88,1
6019702,456,4,30548.46,30548.46,0.0,0.0,0.0,1
6019703,456,1,30548.46,30548.46,0.0,804314.46,834862.92,1
6019704,456,4,10000000.0,10585396.14,585396.14,0.0,0.0,1
6019705,456,1,10000000.0,10000000.0,0.0,13098.64,10013098.64,1
6019706,456,4,585396.14,585396.14,0.0,0.0,0.0,1
6019707,456,1,585396.14,585396.14,0.0,1984527.66,2569923.8,1
6019708,456,4,79717.14,79717.14,0.0,0.0,0.0,1
6019709,456,1,79717.14,79717.14,0.0,0.0,79717.14,1
6019710,456,4,760984.58,760984.58,0.0,0.0,0.0,1
6019711,456,1,760984.58,760984.58,0.0,1550675.96,2311660.54,1
6019712,456,4,38180.99,38180.99,0.0,0.0,0.0,1
6019713,456,1,38180.99,38180.99,0.0,134902.72,173083.71,1
6019714,456,4,13914.81,13914.81,0.0,0.0,0.0,1
6019715,456,1,13914.81,13914.81,0.0,1495380.79,1509295.6,1
6019716,457,4,173020.24,173020.24,0.0,0.0,0.0,1
6019717,457,1,173020.24,173020.24,0.0,95201.75,268221.99,1
6019718,457,4,283415.1,283415.1,0.0,0.0,0.0,1
6019719,457,1,283415.1,283415.1,0.0,0.0,283415.1,1
6019720,457,4,145482.09,145482.09,0.0,0.0,0.0,1
6019721,457,1,145482.09,145482.09,0.0,1686412.37,1831894.45,1
6019722,457,4,1017016.67,1017016.67,0.0,0.0,0.0,1
6019723,457,1,1017016.67,1017016.67,0.0,0.0,1017016.67,1
6019724,457,4,879136.17,879136.17,0.0,0.0,0.0,1
6019725,457,1,879136.17,879136.17,0.0,13264342.28,14143478.46,1
6019898,458,4,256556.98,256556.98,0.0,0.0,0.0,1
6019899,458,1,256556.98,256556.98,0.0,5902110.04,6158667.02,1
6019902,458,4,167806.93,167806.93,0.0,0.0,0.0,1
6019903,458,1,167806.93,167806.93,0.0,0.0,167806.93,1
6019953,458,4,22140.87,22140.87,0.0,0.0,0.0,1
6019954,458,1,22140.87,22140.87,0.0,25511.14,47652.0,1
6020164,459,4,4153.02,4153.02,0.0,0.0,0.0,1
6020165,459,1,4153.02,4153.02,0.0,0.0,4153.02,1
6020166,459,4,46130.88,46130.88,0.0,0.0,0.0,1
6020167,459,1,46130.88,46130.88,0.0,0.0,46130.88,1
6020168,459,4,1153156.0,1153156.0,0.0,0.0,0.0,1
6020169,459,1,1153156.0,1153156.0,0.0,0.0,1153156.0,1
6020170,459,4,277611.08,277611.08,0.0,0.0,0.0,1
6020171,459,1,277611.08,277611.08,0.0,1588077.25,1865688.33,1
6020194,460,4,76548.48,76548.48,0.0,0.0,0.0,1
6020195,460,1,76548.48,76548.48,0.0,2635449.31,2711997.79,1
6020196,460,4,998086.61,998086.61,0.0,0.0,0.0,1
6020197,460,1,998086.61,998086.61,0.0,440777.77,1438864.38,1
6020202,460,4,2059980.16,2059980.16,0.0,0.0,0.0,1
6020203,460,1,2059980.16,2059980.16,0.0,734579.21,2794559.36,1
6020206,460,4,440962.56,440962.56,0.0,0.0,0.0,1
6020207,460,1,440962.56,440962.56,0.0,1196175.58,1637138.14,1
6020210,460,4,414095.91,414095.91,0.0,0.0,0.0,1
6020211,460,1,414095.91,414095.91,0.0,0.0,414095.91,1
6020214,460,4,58058.98,58058.98,0.0,0.0,0.0,1
6020215,460,1,58058.98,58058.98,0.0,822974.58,881033.56,1
6020227,460,4,217666.25,217666.25,0.0,0.0,0.0,1
6020228,460,1,217666.25,217666.25,0.0,92402.62,310068.87,1
6020229,460,4,1424002.7,1424002.7,0.0,0.0,0.0,1
6020230,460,1,1424002.7,1424002.7,0.0,11407.5,1435410.19,1
6020254,461,4,1464614.79,1464614.79,0.0,0.0,0.0,1
6020255,461,1,1464614.79,1464614.79,0.0,0.0,1464614.79,1
6020256,461,4,6273660.45,6273660.45,0.0,0.0,0.0,1
6020257,461,1,6273660.45,6273660.45,0.0,763912.31,7037572.76,1
6020270,461,4,1028284.82,1028284.82,0.0,0.0,0.0,1
6020271,461,1,1028284.82,1028284.82,0.0,0.0,1028284.82,1
6020272,461,4,125153.57,125153.57,0.0,0.0,0.0,1
6020273,461,1,125153.57,125153.57,0.0,7517.14,132670.71,1
6020276,461,4,830991.53,830991.53,0.0,0.0,0.0,1
6020277,461,1,830991.53,830991.53,0.0,48795.65,879787.17,1
6020281,461,4,873356.47,873356.47,0.0,0.0,0.0,1
6020282,461,1,873356.47,873356.47,0.0,105657.71,979014.18,1
6020306,461,4,227955.85,227955.85,0.0,0.0,0.0,1
6020307,461,1,227955.85,227955.85,0.0,2560547.71,2788503.56,1
6020308,461,4,226689.16,226689.16,0.0,0.0,0.0,1
6020309,461,1,226689.16,226689.16,0.0,173244.92,399934.08,1
6020314,462,4,151994.59,151994.59,0.0,0.0,0.0,1
6020315,462,1,151994.59,151994.59,0.0,0.0,151994.59,1
6020316,462,4,4342582.37,4342582.37,0.0,0.0,0.0,1
6020317,462,1,4342582.37,4342582.37,0.0,5398482.58,9741064.96,1
6020318,462,4,67921.66,67921.66,0.0,0.0,0.0,1
6020319,462,1,67921.66,67921.66,0.0,338544.14,406465.81,1
6020320,462,4,102464.68,102464.68,0.0,0.0,0.0,1
6020321,462,1,102464.68,102464.68,0.0,117288.38,219753.06,1
6020322,462,4,46190.9,46190.9,0.0,0.0,0.0,1
6020323,462,1,46190.9,46190.9,0.0,0.0,46190.9,1
6020324,462,4,155028.83,155028.83,0.0,0.0,0.0,1
6020325,462,1,155028.83,155028.83,0.0,0.0,155028.83,1
6020326,462,4,167743.93,167743.93,0.0,0.0,0.0,1
6020327,462,1,167743.93,167743.93,0.0,219716.29,387460.22,1
6020328,462,4,1433038.32,1433038.32,0.0,0.0,0.0,1
6020329,462,1,1433038.32,1433038.32,0.0,116466.92,1549505.24,1
6020330,463,4,4152435.91,4152435.91,0.0,0.0,0.0,1
6020331,463,1,4152435.91,4152435.91,0.0,0.0,4152435.91,1
6020332,463,4,1168274.14,1168274.14,0.0,0.0,0.0,1
6020333,463,1,1168274.14,1168274.14,0.0,0.0,1168274.14,1
6020334,463,4,279826.54,279826.54,0.0,0.0,0.0,1
6020335,463,1,279826.54,279826.54,0.0,492054.19,771880.72,1
6020336,463,4,1968008.53,1968008.53,0.0,0.0,0.0,1
6020337,463,1,1968008.53,1968008.53,0.0,615855.0,2583863.54,1
6020338,463,4,219300.76,219300.76,0.0,0.0,0.0,1
6020339,463,1,219300.76,219300.76,0.0,19058370.95,19277671.71,1
6020340,464,4,4640633.37,4640633.37,0.0,0.0,0.0,1
6020341,464,1,4640633.37,4640633.37,0.0,0.0,4640633.37,1
6020342,464,4,880975.83,880975.83,0.0,0.0,0.0,1
6020343,464,1,880975.83,880975.83,0.0,1271.78,882247.61,1
6020344,464,4,1219062.64,1219062.64,0.0,0.0,0.0,1
6020345,464,1,1219062.64,1219062.64,0.0,278750.5,1497813.13,1
6020346,464,4,1027963.96,1027963.96,0.0,0.0,0.0,1
6020347,464,1,1027963.96,1027963.96,0.0,3216668.79,4244632.75,1
6020348,464,4,125464.42,125464.42,0.0,0.0,0.0,1
6020349,464,1,125464.42,125464.42,0.0,332131.92,457596.34,1
6020350,464,4,1506795.1,1506795.1,0.0,0.0,0.0,1
6020351,464,1,1506795.1,1506795.1,0.0,39851.76,1546646.86,1
6020352,464,4,86111.65,86111.65,0.0,0.0,0.0,1
6020353,464,1,86111.65,86111.65,0.0,109520.16,195631.81,1
6020354,464,4,336917.97,336917.97,0.0,0.0,0.0,1
6020355,464,1,336917.97,336917.97,0.0,229355.59,566273.55,1
6020356,465,4,2577489.07,2577489.07,0.0,0.0,0.0,1
6020357,465,1,2577489.07,2577489.07,0.0,0.0,2577489.07,1
6020358,465,4,563388.67,563388.67,0.0,0.0,0.0,1
6020359,465,1,563388.67,563388.67,0.0,0.0,563388.67,1
6020360,465,4,461255.26,461255.26,0.0,0.0,0.0,1
6020361,465,1,461255.26,461255.26,0.0,34467.19,495722.45,1
6020362,465,4,44946.2,44946.2,0.0,0.0,0.0,1
6020363,465,1,44946.2,44946.2,0.0,1136952.09,1181898.29,1
6020364,465,4,4690769.98,4690769.98,0.0,0.0,0.0,1
6020365,465,1,4690769.98,4690769.98,0.0,0.0,4690769.98,1
6020366,465,4,1760061.57,1760061.57,0.0,0.0,0.0,1
6020367,465,1,1760061.57,1760061.57,0.0,142305.44,1902367.02,1
6020472,466,4,104171.37,104171.37,0.0,0.0,0.0,1
6020473,466,1,104171.37,104171.37,0.0,64407.18,168578.56,1
6020853,466,4,4364760.42,4364760.42,0.0,0.0,0.0,1
6020854,466,1,4364760.42,4364760.42,0.0,91395.98,4456156.41,1
6020957,466,4,230806.85,230806.85,0.0,0.0,0.0,1
6020958,466,1,230806.85,230806.85,0.0,1599122.59,1829929.44,1
6021352,467,4,171623.1,171623.1,0.0,0.0,0.0,1
6021353,467,1,171623.1,171623.1,0.0,76632.01,248255.12,1
6021354,467,4,5937.19,5937.19,0.0,0.0,0.0,1
6021355,467,1,5937.19,5937.19,0.0,36171.27,42108.46,1
6021356,467,4,2108440.98,2108440.98,0.0,0.0,0.0,1
6021357,467,1,2108440.98,2108440.98,0.0,0.0,2108440.98,1
6021358,467,4,269722.42,269722.42,0.0,0.0,0.0,1
6021359,467,1,269722.42,269722.42,0.0,24817.83,294540.26,1
6021360,467,4,636942.02,636942.02,0.0,0.0,0.0,1
6021361,467,1,636942.02,636942.02,0.0,46336.09,683278.11,1
6021362,467,4,144283.42,144283.42,0.0,0.0,0.0,1
6021363,467,1,144283.42,144283.42,0.0,0.0,144283.42,1
6021364,468,4,1165187.89,1165187.89,0.0,0.0,0.0,1
6021365,468,1,1165187.89,1165187.89,0.0,0.0,1165187.89,1
6021366,468,4,764646.4,764646.4,0.0,0.0,0.0,1
6021367,468,1,764646.4,764646.4,0.0,0.0,764646.4,1
6021368,468,4,155926.42,155926.42,0.0,0.0,0.0,1
6021369,468,1,155926.42,155926.42,0.0,369481.23,525407.65,1
6021370,468,4,652782.54,652782.54,0.0,0.0,0.0,1
6021371,468,1,652782.54,652782.54,0.0,170737.43,823519.97,1
6021372,468,4,1455382.05,1455382.05,0.0,0.0,0.0,1
6021373,468,1,1455382.05,1455382.05,0.0,216454.16,1671836.21,1
6021374,468,4,19952.89,19952.89,0.0,0.0,0.0,1
6021375,468,1,19952.89,19952.89,0.0,41255.75,61208.64,1
6022060,469,4,4417191.86,4417191.86,0.0,0.0,0.0,1
6022061,469,1,4417191.86,4417191.86,0.0,188202.71,4605394.57,1
6024603,469,4,245106.78,245106.78,0.0,0.0,0.0,1
6024604,469,1,245106.78,245106.78,0.0,2622766.27,2867873.04,1
6026278,469,4,10000000.0,16484526.8,6484526.8,0.0,0.0,1
6026279,469,1,10000000.0,10000000.0,0.0,817443.72,10817443.72,1
6026280,469,4,6484526.8,6484526.8,0.0,0.0,0.0,1
6026281,469,1,6484526.8,6484526.8,0.0,200765.69,6685292.49,1
6027392,470,4,913684.05,913684.05,0.0,0.0,0.0,1
6027393,470,1,913684.05,913684.05,0.0,410443.03,1324127.08,1
6027394,470,4,8177.04,8177.04,0.0,0.0,0.0,1
6027395,470,1,8177.04,8177.04,0.0,842143.06,850320.1,1
6027396,470,4,2198220.97,2198220.97,0.0,0.0,0.0,1
6027397,470,1,2198220.97,2198220.97,0.0,3319056.61,5517277.58,1
6027398,470,4,2859010.61,2859010.61,0.0,0.0,0.0,1
6027399,470,1,2859010.61,2859010.61,0.0,0.0,2859010.61,1
6027400,470,4,864994.24,864994.24,0.0,0.0,0.0,1
6027401,470,1,864994.24,864994.24,0.0,266074.0,1028020.38,1
6027402,470,4,120843.94,120843.94,0.0,0.0,0.0,1
6027403,470,1,120843.94,120843.94,0.0,1710553.99,1831397.93,1
6027553,471,4,504344.93,504344.93,0.0,0.0,0.0,1
6027554,471,1,504344.93,504344.93,0.0,73094.14,577439.07,1
6030054,472,4,586801.3,586801.3,0.0,0.0,0.0,1
6030055,472,1,586801.3,586801.3,0.0,217402.84,804204.13,1
6030059,472,4,2739869.62,2739869.62,0.0,0.0,0.0,1
6030060,472,1,2739869.62,2739869.62,0.0,0.0,2739869.62,1
6030084,472,4,653983.93,653983.93,0.0,0.0,0.0,1
6030085,472,1,653983.93,653983.93,0.0,659112.38,1313096.31,1
6030086,472,4,63440.63,63440.63,0.0,0.0,0.0,1
6030087,472,1,63440.63,63440.63,0.0,26850.23,90290.87,1
6030108,473,4,70239.81,70239.81,0.0,0.0,0.0,1
6030109,473,1,70239.81,70239.81,0.0,255444.42,325684.23,1
6030110,473,4,417620.07,417620.07,0.0,0.0,0.0,1
6030111,473,1,417620.07,417620.07,0.0,0.0,417620.07,1
6030112,473,4,36996.83,36996.83,0.0,0.0,0.0,1
6030113,473,1,36996.83,36996.83,0.0,729398.84,766395.67,1
6030114,473,4,179700.14,179700.14,0.0,0.0,0.0,1
6030115,473,1,179700.14,179700.14,0.0,1792.34,181492.48,1
6030116,473,4,7009.93,7009.93,0.0,0.0,0.0,1
6030117,473,1,7009.93,7009.93,0.0,0.0,7009.93,1
6030596,474,4,87167.88,87167.88,0.0,0.0,0.0,1
6030597,474,1,87167.88,87167.88,0.0,421005.27,508173.15,1
6030759,474,4,149975.43,149975.43,0.0,0.0,0.0,1
6030760,474,1,149975.43,149975.43,0.0,298776.08,448751.51,1
6031442,474,4,1499869.54,1499869.54,0.0,0.0,0.0,1
6031443,474,1,1499869.54,1499869.54,0.0,9546574.32,11046443.85,1
6032487,474,4,1165171.47,1165171.47,0.0,0.0,0.0,1
6032488,474,1,1165171.47,1165171.47,0.0,371852.42,1537023.88,1
6032846,475,4,1064995.85,1064995.85,0.0,0.0,0.0,1
6032847,475,1,1064995.85,1064995.85,0.0,0.0,1064995.85,1
6032848,475,4,876753.11,876753.11,0.0,0.0,0.0,1
6032849,475,1,876753.11,876753.11,0.0,0.0,876753.11,1
6032850,475,4,20111.45,20111.45,0.0,0.0,0.0,1
6032851,475,1,20111.45,20111.45,0.0,1431418.64,1451530.08,1
6032852,475,4,71511.19,71511.19,0.0,0.0,0.0,1
6032853,475,1,71511.19,71511.19,0.0,0.0,71511.19,1
6032854,475,4,9511.69,9511.69,0.0,0.0,0.0,1
6032855,475,1,9511.69,9511.69,0.0,745613.01,755124.7,1
6032856,475,4,11424.36,11424.36,0.0,0.0,0.0,1
6032857,475,1,11424.36,11424.36,0.0,155495.9,166920.26,1
6032858,475,4,29611.08,29611.08,0.0,0.0,0.0,1
6032859,475,1,29611.08,29611.08,0.0,723084.29,752695.37,1
6033047,476,4,468599.79,468599.79,0.0,0.0,0.0,1
6033048,476,1,468599.79,468599.79,0.0,37278.5,505878.3,1
6034231,476,4,1146381.44,1146381.44,0.0,0.0,0.0,1
6034232,476,1,1146381.44,1146381.44,0.0,484779.21,1631160.65,1
6034792,476,4,1048.63,1048.63,0.0,0.0,0.0,1
6034793,476,1,1048.63,1048.63,0.0,62895.35,63943.98,1
6036301,476,4,37394.15,37394.15,0.0,0.0,0.0,1
6036302,476,1,37394.15,37394.15,0.0,281667.87,319062.02,1
6036615,477,4,338293.14,338293.14,0.0,0.0,0.0,1
6036616,477,1,338293.14,338293.14,0.0,4293922.64,4632215.78,1
6036617,477,4,6646879.72,6646879.72,0.0,0.0,0.0,1
6036618,477,1,6646879.72,6646879.72,0.0,1290212.82,7937092.54,1
6036619,477,4,9639524.7,9639524.7,0.0,0.0,0.0,1
6036620,477,1,9639524.7,9639524.7,0.0,0.0,9639524.7,1
6036621,477,4,1720600.92,1720600.92,0.0,0.0,0.0,1
6036622,477,1,1720600.92,1720600.92,0.0,5085691.59,6806292.51,1
6036623,477,4,815297.9,815297.9,0.0,0.0,0.0,1
6036624,477,1,815297.9,815297.9,0.0,363475.49,1178773.39,1
6037805,478,4,2254718.25,2254718.25,0.0,0.0,0.0,1
6037806,478,1,2254718.25,2254718.25,0.0,123702.38,2378420.62,1
6037832,478,4,829286.58,829286.58,0.0,0.0,0.0,1
6037833,478,1,829286.58,829286.58,0.0,178393.69,1007680.27,1
6038103,478,4,51183.25,51183.25,0.0,0.0,0.0,1
6038104,478,1,51183.25,51183.25,0.0,0.0,51183.25,1
6038568,479,4,6669495.34,6669495.34,0.0,0.0,0.0,1
6038569,479,1,6669495.34,6669495.34,0.0,251579.17,6921074.51,1
6038846,479,4,799517.33,799517.33,0.0,0.0,0.0,1
6038847,479,1,799517.33,799517.33,0.0,67824.14,867341.47,1
6039437,480,4,146743.13,146743.13,0.0,0.0,0.0,1
6039438,480,1,146743.13,146743.13,0.0,140211.84,286954.97,1
6039439,480,4,181104.66,181104.66,0.0,0.0,0.0,1
6039440,480,1,181104.66,181104.66,0.0,205812.52,386917.18,1
6039441,480,4,644781.76,644781.76,0.0,0.0,0.0,1
6039442,480,1,644781.76,644781.76,0.0,0.0,644781.76,1
6039443,481,4,130668.56,130668.56,0.0,0.0,0.0,1
6039444,481,1,130668.56,130668.56,0.0,2403740.71,2534409.27,1
6039445,481,4,305183.84,305183.84,0.0,0.0,0.0,1
6039446,481,1,305183.84,305183.84,0.0,470854.17,776038.0,1
6039447,481,4,190215.18,190215.18,0.0,0.0,0.0,1
6039448,481,1,190215.18,190215.18,0.0,0.0,190215.18,1
6039449,481,4,832811.84,832811.84,0.0,0.0,0.0,1
6039450,481,1,832811.84,832811.84,0.0,0.0,832811.84,1
6039451,481,4,1710180.37,1710180.37,0.0,0.0,0.0,1
6039452,481,1,1710180.37,1710180.37,0.0,934700.52,2644880.89,1
6039453,481,4,20296.68,20296.68,0.0,0.0,0.0,1
6039454,481,1,20296.68,20296.68,0.0,129269.88,149566.56,1
6039455,481,4,548677.33,548677.33,0.0,0.0,0.0,1
6039456,481,1,548677.33,548677.33,0.0,139582.33,688259.65,1
6039457,482,4,732198.35,732198.35,0.0,0.0,0.0,1
6039458,482,1,732198.35,732198.35,0.0,673285.12,1405483.47,1
6039459,482,4,75659.33,75659.33,0.0,0.0,0.0,1
6039460,482,1,75659.33,75659.33,0.0,850226.66,925885.99,1
6039461,482,4,132438.82,132438.82,0.0,0.0,0.0,1
6039462,482,1,132438.82,132438.82,0.0,0.0,132438.82,1
6039463,482,4,1059347.56,1059347.56,0.0,0.0,0.0,1
6039464,482,1,1059347.56,1059347.56,0.0,234543.3,1293890.85,1
6039465,482,4,296186.51,296186.51,0.0,0.0,0.0,1
6039466,482,1,296186.51,296186.51,0.0,668223.65,964410.16,1
6039467,482,4,1451083.08,1451083.08,0.0,0.0,0.0,1
6039468,482,1,1451083.08,1451083.08,0.0,0.0,1451083.08,1
6039469,482,4,37831.15,37831.15,0.0,0.0,0.0,1
6039470,482,1,37831.15,37831.15,0.0,918489.62,956320.77,1
6039471,482,4,24382.08,24382.08,0.0,0.0,0.0,1
6039472,482,1,24382.08,24382.08,0.0,6866.91,31248.99,1
6039579,483,4,3488355.65,3488355.65,0.0,0.0,0.0,1
6039580,483,1,3488355.65,3488355.65,0.0,177670.78,3666026.43,1
6039583,483,4,7576324.61,7576324.61,0.0,0.0,0.0,1
6039584,483,1,7576324.61,7576324.61,0.0,0.0,7576324.61,1
6039711,483,4,22990.73,22990.73,0.0,0.0,0.0,1
6039712,483,1,22990.73,22990.73,0.0,3279840.64,3302831.37,1
6039752,483,4,526119.49,526119.49,0.0,0.0,0.0,1
6039753,483,1,526119.49,526119.49,0.0,340510.43,866629.92,1
6039790,484,4,67692.41,67692.41,0.0,0.0,0.0,1
6039791,484,1,67692.41,67692.41,0.0,25595.6,93288.0,1
6039792,484,4,156220.74,156220.74,0.0,0.0,0.0,1
6039793,484,1,156220.74,156220.74,0.0,0.0,156220.74,1
6039794,484,4,26654.46,26654.46,0.0,0.0,0.0,1
6039795,484,1,26654.46,26654.46,0.0,1575093.13,1601747.59,1
6039796,485,4,3351304.78,3351304.78,0.0,0.0,0.0,1
6039797,485,1,3351304.78,3351304.78,0.0,299999.02,3651303.79,1
